"Animal","Year","Population_size_1000s","Red_in_perc","Ym_org_in_perc","Ym_upd_in_perc","DE_org_in_perc","DE_upd_in_perc","GE_org_in_MJ_per_head_per_day","GE_upd_in_MJ_per_head_per_day","Ch4_emission_org_in_kt_CRT","Ch4_emission_org_in_kt","Ch4_emission_upd_in_kt_Ym","CH4_Ym_in_kt_diff","CH4_emis_upd_in_kt_Ym_DE","CH4_Ym_De_in_kt_diff","CH4_Ym_and_Ym_DE_in_kt_diff"
"Non-dairy cattle",2000,4594.02933337,30,6.5,4.55,70.205436975,72.155436975,150.515647872282,145.09846443288,293.869457422105,294.792526092621,206.354768264835,88.4377578277863,198.927888408234,95.8646376843868,7.42687985660052
"Cattle",2001,9424.215996981,30,6.5,4.55,73.0718879352388,75.0218879352388,171.687137574058,165.911384527108,689.264168527445,689.80135593569,482.860949154983,206.940406780707,466.616950695098,223.184405240592,16.2439984598849
"Dairy cattle",2001,4879.862330501,30,6.5,4.55,75.732110225,77.682110225,190.200617177732,184.133067336305,396.114415689077,395.694983300301,276.98648831021,118.70849499009,268.150400666743,127.544582633558,8.83608764346781
"Non-dairy cattle",2001,4544.35366648,30,6.5,4.55,70.215262,72.165262,151.80681171147,146.34439875423,293.149752838368,294.10637263539,205.874460844773,88.2319117906169,198.466550028356,95.6398226070339,7.40791081641703
"Cattle",2002,9652.87,30,6.5,4.55,73.1655868560548,75.1155868560548,170.889624697796,165.151700143053,702.790955068647,703.255610802888,492.278927562021,210.976683240866,475.749782792491,227.505828010396,16.5291447695297
"Dairy cattle",2002,5161.589,30,6.5,4.55,75.7312599416667,77.6812599416667,188.345310186705,182.336840777559,414.980968095413,414.456813170242,290.119769219169,124.337043951073,280.864557307528,133.592255862714,9.2552119116416
"Non-dairy cattle",2002,4491.281,30,6.5,4.55,70.216996025,72.166996025,150.828739127062,145.401737301157,287.809986973234,288.798797632645,202.159158342852,86.6396392897936,194.885225484964,93.9135721476817,7.27393285788804
"Cattle",2003,9728.218955908,30,6.5,4.55,73.1141979642781,75.0641979642781,174.784793509651,168.916089690178,724.570845934829,724.899892009153,507.429924406407,217.469967602746,490.392081035244,234.507810973909,17.0378433711634
"Dairy cattle",2003,5101.602955908,30,6.5,4.55,75.740082075,77.690082075,196.101251441704,189.846494669062,427.118207172293,426.508875600912,298.556212920638,127.952662680274,289.033599061466,137.475276539446,9.52261385917262
"Non-dairy cattle",2003,4626.616,30,6.5,4.55,70.2187300583333,72.1687300583333,151.279902506021,145.836885384348,297.452638762536,298.391016408241,208.873711485769,89.5173049224723,201.358481973778,97.032534434463,7.5152295119907
"Cattle",2004,9599.889569218,30,6.5,4.55,73.1910234504973,75.1410234504973,176.753736471532,170.81815810178,723.091324452256,723.395650120677,506.376955084474,217.018695036203,489.372278625911,234.023371494767,17.0046764585634
"Dairy cattle",2004,5152.491569218,30,6.5,4.55,75.755076125,77.705076125,192.899479752556,186.748746249146,424.393661397803,423.730181056546,296.611126739583,127.119054316964,287.153475547046,136.5767055095,9.4576511925361
"Non-dairy cattle",2004,4447.398,30,6.5,4.55,70.2204640833333,72.1704640833333,158.04823583178,152.361923440077,298.697663054453,299.665469064131,209.765828344892,89.8996407192393,202.218803078864,97.4466659852666,7.54702526602728
"Cattle",2005,9510.804,30,6.5,4.55,73.2069317266018,75.1569317266018,177.376245068953,171.42004413407,718.759199698933,719.206727470949,503.444709229664,215.762018241285,486.539300917463,232.667426553485,16.9054083122006
"Dairy cattle",2005,5087.178,30,6.5,4.55,75.7878957416667,77.7378957416667,192.840917609486,186.69620710601,418.873347123789,418.231919951073,292.762343965751,125.469575985322,283.433722881135,134.798197069938,9.32862108461592
"Non-dairy cattle",2005,4423.626,30,6.5,4.55,70.2388183833333,72.1888183833333,159.591843330333,153.852428744507,299.885852575144,300.974807519876,210.682365263913,90.2924422559629,203.105578036329,97.8692294835475,7.57678722758467
"Cattle",2006,9608.692,30,6.5,4.55,73.2364213921577,75.1864213921577,176.955260180783,171.014120767974,724.586908949454,724.88448096195,507.419136673365,217.465344288585,490.382921820957,234.501559140993,17.036214852408
"Dairy cattle",2006,5169.557,30,6.5,4.55,75.7811998833333,77.7311998833333,190.937391813559,184.852496495071,421.497856163466,420.809336100871,294.56653527061,126.242800830261,285.17913076892,135.630205331951,9.38740450168973
"Non-dairy cattle",2006,4439.135,30,6.5,4.55,70.2729211916667,72.2229211916667,160.672487420518,154.898757727958,303.089052785988,304.075144861079,212.852601402755,91.2225434583237,205.203791052037,98.8713538090419,7.64881035071824
"Cattle",2007,9654.467,30,6.5,4.55,73.3104563887604,75.2604563887604,174.325918658949,168.485047830904,717.391547053906,717.51554971325,502.260884799275,215.254664913975,485.432400700869,232.083149012381,16.8284840984061
"Dairy cattle",2007,5260.85,30,6.5,4.55,75.8187833083333,77.7687833083333,189.072508538157,183.051704835596,424.704402090773,424.058094837948,296.840666386563,127.217428451384,287.388105582938,136.66998925501,9.45256080362594
"Non-dairy cattle",2007,4393.617,30,6.5,4.55,70.3070239833333,72.2570239833333,156.668576800059,151.043154852264,292.687144963133,293.457454875302,205.420218412712,88.0372364625907,198.044295117931,95.4131597573709,7.37592329478019
"Cattle",2008,9715.312,30,6.5,4.55,73.5642315970285,75.5142315970285,176.009681082983,170.140056558878,729.045899161131,729.011468750158,510.30802812511,218.703440625048,493.290120369693,235.721348380465,17.0179077554179
"Dairy cattle",2008,5578.44,30,6.5,4.55,75.9544288666667,77.9044288666667,188.095924453199,182.122894061815,447.989509280251,447.335334922534,313.134734445774,134.20060047676,303.191067187273,144.144267735261,9.94366725850062
"Non-dairy cattle",2008,4136.872,30,6.5,4.55,70.3411267833333,72.2911267833333,159.711767232579,153.981582223709,281.05638988088,281.676133827624,197.173293679336,84.5028401482871,190.099053182419,91.5770806452045,7.07424049691735
"Cattle",2009,9961.494,30,6.5,4.55,73.6962118289688,75.6462118289688,175.8031239846,169.956418889569,746.548195857983,746.607104560377,522.624973192263,223.982131368113,505.243973217423,241.363131342954,17.3809999748408
"Dairy cattle",2009,5860.775,30,6.5,4.55,76.0338242333333,77.9838242333333,187.30115248827,181.363036924415,468.728259043407,467.989975949571,327.592983164699,140.396992784871,317.207115453277,150.782860496294,10.3858677114225
"Non-dairy cattle",2009,4100.719,30,6.5,4.55,70.3552805583333,72.3052805583333,159.370064805563,153.654004163476,277.819936814576,278.617128610806,195.031990027564,83.5851385832418,188.036857764146,90.5802708466602,6.99513226341841
"Cattle",2010,9863.971,30,6.5,4.55,73.8019655617459,75.7519655617459,178.625169736883,172.707026950831,751.188243064904,751.165258738906,525.815681117234,225.349577621672,508.394551247459,242.770707491448,17.4211298697755
"Dairy cattle",2010,5915.451,30,6.5,4.55,76.1037445666667,78.0537445666667,193.607191954111,187.477934592497,488.987268126847,488.259160167241,341.781412117069,146.477748050172,330.961224007642,157.297936159599,10.8201881094265
"Non-dairy cattle",2010,3948.52,30,6.5,4.55,70.353569475,72.303569475,156.179945119325,150.578082338724,262.200974938057,262.906098571665,184.034269000166,78.8718295714996,177.433327239817,85.4727713318487,6.60094176034912
"Cattle",2011,10020.917,30,6.5,4.55,73.9533881098247,75.9033881098247,180.505767420631,174.543464109854,771.154250962129,771.151309237615,539.80591646633,231.345392771284,521.975535482302,249.175773755312,17.8303809840277
"Dairy cattle",2011,6174.503,30,6.5,4.55,76.1969653333333,78.1469653333333,194.661173540216,188.510282767053,513.187025138531,512.415662177537,358.690963524276,153.724698653261,347.357070391742,165.058591785795,11.3338931325339
"Non-dairy cattle",2011,3846.414,30,6.5,4.55,70.3518584,72.3018584,157.782629050295,152.123058064293,257.967225823598,258.735647060077,181.114952942054,77.6206941180232,174.61846509056,84.117181969517,6.49648785149381
"Cattle",2012,10179.691,30,6.5,4.55,74.0718996335379,76.0218996335379,183.204396720506,177.16595218809,795.137316589529,795.081301385851,556.556910970096,238.524390415755,538.212711288289,256.868590097562,18.3441996818063
"Dairy cattle",2012,6445.279,30,6.5,4.55,76.2282929333333,78.1782929333333,196.178731533617,189.983853046412,539.845415841722,539.057007642249,377.339905349574,161.717102292675,365.424368717545,173.632638924704,11.9155366320294
"Non-dairy cattle",2012,3734.412,30,6.5,4.55,70.3501473333333,72.3001473333333,160.811793089758,155.043340321423,255.291900747807,256.024293743602,179.217005620521,76.8072881230806,172.788342570745,83.2359511728575,6.42866304977687
"Cattle",2013,10182.123,30,6.5,4.55,74.1711213458787,76.1211213458787,184.740039001914,178.672584170755,802.146682478932,801.93731551439,561.356120860073,240.581194654317,542.919387134593,259.017928379797,18.4367337254797
"Dairy cattle",2013,6483.601,30,6.5,4.55,76.353264175,78.303264175,200.918679301159,194.590268156886,556.213590500488,555.363902059234,388.754731441464,166.60917061777,376.509977576864,178.853924482369,12.2447538645992
"Non-dairy cattle",2013,3698.522,30,6.5,4.55,70.345770725,72.295770725,156.378480405582,150.768488477892,245.933091978444,246.573413455156,172.601389418609,73.9720240365467,166.409409557729,80.1640038974272,6.19197986088048
"Cattle",2014,10367.923,30,6.5,4.55,74.3197997625995,76.2697997625995,184.647050594615,178.605378233546,816.536717211122,816.159782660479,571.311847862335,244.847934798144,552.618459640503,263.541323019976,18.6933882218318
"Dairy cattle",2014,6698.063,30,6.5,4.55,76.4971651,78.4471651,201.731255338586,195.395814085172,576.926411796,576.054364691492,403.238055284045,172.816309407448,390.574221878035,185.480142813457,12.6638334060096
"Non-dairy cattle",2014,3669.86,30,6.5,4.55,70.345770725,72.295770725,153.465730413459,147.960231788817,239.610305415122,240.105417968987,168.073792578291,72.031625390696,162.044237762469,78.0611802065182,6.02955481582219
"Cattle",2015,10032.765,30,6.5,4.55,74.3337249323196,76.2837249323196,189.936805794045,183.732072336289,812.633356436392,812.401697742943,568.68118842006,243.720509322883,550.103876972525,262.297820770418,18.5773114475355
"Dairy cattle",2015,6485.536,30,6.5,4.55,76.5149150166667,78.4649150166667,210.318538773007,203.715790398691,582.380088932405,581.519767965439,407.063837575807,174.455930389632,394.284459649939,187.2353083155,12.7793779258685
"Non-dairy cattle",2015,3547.229,30,6.5,4.55,70.345770725,72.295770725,152.672094951455,147.195067562266,230.253267503987,230.881929777504,161.617350844253,69.2645789332513,155.819417322586,75.0625124549183,5.79793352166703
"Cattle",2016,10151.852,30,6.5,4.55,74.3966166444457,76.3466166444457,186.563705010211,180.472389498469,807.533191695748,807.446001177772,565.21220082444,242.233800353332,546.757990526038,260.688010651735,18.4542102984027
"Dairy cattle",2016,6618.799,30,6.5,4.55,76.5589203083333,78.5089203083333,204.65215972666,198.233035148661,578.339584966595,577.479507245812,404.235655072068,173.243852173744,391.556389765304,185.923117480508,12.6792653067646
"Non-dairy cattle",2016,3533.053,30,6.5,4.55,70.345770725,72.295770725,152.676909089296,147.199708995561,229.193606729153,229.96649393196,160.976545752372,68.989948179588,155.201600760734,74.7648931712261,5.77494499163816
"Cattle",2017,10145.656,30,6.5,4.55,74.3381307706833,76.2881307706833,188.045336773003,181.902845623375,813.460808203549,813.361765965223,569.353236175656,244.008529789567,550.755342315395,262.606423649828,18.5978938602614
"Dairy cattle",2017,6529.759,30,6.5,4.55,76.5489264083334,78.4989264083334,208.2913070095,201.756712536674,580.720901534035,579.841573540937,405.889101478656,173.952472062281,393.155393494473,186.686180046464,12.7337079841832
"Non-dairy cattle",2017,3615.897,30,6.5,4.55,70.345770725,72.295770725,151.484199559887,146.049787264158,232.739906669514,233.520192424286,163.464134697,70.0560577272858,157.599948820922,75.920243603364,5.86418587607821
"Cattle",2018,10107.187,30,6.5,4.55,74.2488018265312,76.1988018265312,189.64088115105,183.436822902338,817.143052827301,817.152884257806,572.007018980464,245.145865277342,553.293939591214,263.858944666592,18.7130793892497
"Dairy cattle",2018,6385.932,30,6.5,4.55,76.5232034333333,78.4732034333333,211.422566582117,204.786274705514,576.423285141756,575.594562736958,402.916193915871,172.678368821088,390.269154823205,185.325407913754,12.647039092666
"Non-dairy cattle",2018,3721.255,30,6.5,4.55,70.345770725,72.295770725,152.26199633714,146.799681010057,240.719767685545,241.558321520847,169.090825064593,72.4674964562543,163.024784768009,78.533536752838,6.06604029658376
"Cattle",2019,10150.889,30,6.5,4.55,74.1172102788002,76.0672102788002,191.298818738201,185.02644399672,827.923169766428,827.860991925258,579.50269434768,248.358297577578,560.501750763074,267.359241162184,19.0009435846061
"Dairy cattle",2019,6260.894,30,6.5,4.55,76.46046685,78.41046685,215.303096002331,208.536384440999,575.539527506213,574.682110953888,402.277477667722,172.404633286167,389.634391202452,185.047719751436,12.6430864652697
"Non-dairy cattle",2019,3889.995,30,6.5,4.55,70.345770725,72.295770725,152.664261239456,147.187514880374,252.383642260215,253.17888097137,177.225216679959,75.9536642914109,170.867359560622,82.3115214107474,6.35785711933653
"Cattle",2020,10082.789,30,6.5,4.55,74.1100163178198,76.0600163178198,194.147766239838,187.78038770305,834.65269702684,834.553397468516,584.187378227961,250.366019240555,565.028042812294,269.525354656221,19.1593354156666
"Dairy cattle",2020,6200.221,30,6.5,4.55,76.4671806,78.4171806,218.374790286589,211.512475256611,578.093183869628,577.232430644485,404.06270145114,173.169729193346,391.365239690179,185.867190954307,12.6974617609611
"Non-dairy cattle",2020,3882.568,30,6.5,4.55,70.345770725,72.295770725,155.458707023833,149.881711460052,256.559513157212,257.32096682403,180.124676776821,77.1962900472091,173.662803122116,83.6581637019146,6.46187365470553
"Cattle",2021,10150.248,30,6.5,4.55,74.0621229074494,76.0121229074494,194.478748015683,188.096175574558,841.769045163633,841.569245018496,589.098471512947,252.470773505549,569.764926291416,271.804318727079,19.3335452215304
"Dairy cattle",2021,6185.437,30,6.5,4.55,76.4442721416667,78.3942721416667,219.859832405505,212.947633772742,580.60253998263,579.772127548919,405.840489284244,173.931638264676,393.081223326211,186.690904222708,12.7592659580322
"Non-dairy cattle",2021,3964.811,30,6.5,4.55,70.345770725,72.295770725,154.882132064778,149.325820810357,261.166505181003,261.797117469576,183.257982228703,78.5391352408729,176.683702965205,85.113414504371,6.57427926349811
"Cattle",2022,9751.189,30,6.5,4.55,74.0841298529946,76.0341298529946,198.271186065801,191.765518406397,824.433002941147,824.248624593046,576.974037215132,247.274587377914,558.042384014751,266.206240578295,18.9316532003807
"Dairy cattle",2022,5930.033,30,6.5,4.55,76.4930293333333,78.4430293333333,223.547737292053,216.526552152322,565.978074542575,565.156127941207,395.609289558845,169.546838382362,383.183996873546,181.972131067662,12.4252926852994
"Non-dairy cattle",2022,3821.156,30,6.5,4.55,70.345770725,72.295770725,159.044631876999,153.338993232486,258.454928398572,259.092496651838,181.364747656287,77.7277489955516,174.858387141206,84.2341095106328,6.50636051508121
"Cattle",2023,9538.66,30,6.5,4.55,74.1395471181496,76.0895471181496,199.539560940101,192.991883071877,811.546419528866,811.441907866444,568.009335506511,243.432572359933,549.370714986757,262.071192879687,18.6386205197538
"Dairy cattle",2023,5884.628,30,6.5,4.55,76.495274675,78.445274675,221.559028260594,214.600621723055,556.66496341542,555.8396432282,389.08775025974,166.75189296846,376.867843148126,178.971800080074,12.2199071116138
"Non-dairy cattle",2023,3654.032,30,6.5,4.55,70.345770725,72.295770725,164.078357004488,158.192136241142,254.881456113446,255.602264638244,178.921585246771,76.6806793914731,172.502871838631,83.099392799613,6.41871340813989
"Cattle",2024,9516.286,30,6.5,4.55,74.1184104909624,76.0684104909624,201.75644780732,195.137760571932,818.682741127112,818.532562729076,572.972793910353,245.559768818723,554.176231230479,264.356331498597,18.7965626798741
"Dairy cattle",2024,5836.844,30,6.5,4.55,76.4966150833333,78.4466150833333,225.914805907929,218.819792483931,562.98460393761,562.165038601412,393.515527020988,168.649511580424,381.15689503339,181.008143568021,12.3586319875978
"Non-dairy cattle",2024,3679.442,30,6.5,4.55,70.345770725,72.295770725,163.433091295818,157.570019084674,255.698137189502,256.367524127664,179.457266889365,76.9102572382992,173.019336197089,83.3481879305755,6.4379306922763
"Cattle",1990,8033.974999463,40,6.5,3.9,72.6468832562783,75.2468832562783,149.836589062939,143.138270110578,512.897391839479,513.203259927719,307.921955956631,205.281303971088,294.156563362397,219.046696565321,13.7653925942338
"Dairy cattle",1990,3440.814999753,40,6.5,3.9,75.809914175,78.409914175,169.272003176121,162.168615228309,248.587068848727,248.30616870653,148.983701223918,99.3224674826121,142.731698483729,105.574470222801,6.25200274018934
"Non-dairy cattle",1990,4593.15999971,40,6.5,3.9,70.2774025,72.8774025,135.277186731805,128.882311917156,264.310322990752,264.897091221189,158.938254732713,105.958836488475,151.424864878669,113.47222634252,7.5133898540445
"Cattle",1991,8100.064556988,40,6.5,3.9,72.6047653930015,75.2047653930015,154.389138682835,147.488216216559,532.839503324315,533.146149473079,319.887689683847,213.258459789231,305.589273595397,227.556875877681,14.2984160884499
"Dairy cattle",1991,3429.495556698,40,6.5,3.9,75.8069211833333,78.4069211833333,177.829607961111,170.366651352706,260.330988023434,260.001209336939,156.000725602163,104.000483734776,149.453859422808,110.547349914131,6.54686617935559
"Non-dairy cattle",1991,4670.56900029,40,6.5,3.9,70.2534931916667,72.8534931916667,137.177320330131,130.689087108574,272.508515300881,273.144940136139,163.886964081684,109.257976054456,156.135414172589,117.00952596355,7.75154990909425
"Cattle",1992,8144.3208997,40,6.5,3.9,72.5974070230245,75.1974070230245,156.491000111115,149.49224239456,543.060366433186,543.357036727804,326.014222036683,217.342814691122,311.433865654745,231.92317107306,14.5803563819377
"Dairy cattle",1992,3467.8239,40,6.5,3.9,75.790509675,78.390509675,178.903519300945,171.392986208994,264.83368553553,264.494698618421,158.696819171053,105.797879447369,152.034581800716,112.460116817705,6.66223737033687
"Non-dairy cattle",1992,4676.4969997,40,6.5,3.9,70.2295839083333,72.8295839083333,139.871152025959,133.251897787829,278.226680897656,278.862338109383,167.31740286563,111.544935243753,159.399283854029,119.463054255354,7.91811901160091
"Cattle",1993,8308.1019996,40,6.5,3.9,72.5972905503248,75.1972905503248,158.862864733571,151.755264816262,562.203351998316,562.684901645665,337.610940987399,225.073960658266,322.50606735775,240.178834287915,15.1048736296494
"Dairy cattle",1993,3550.14,40,6.5,3.9,75.7801873583333,78.3801873583333,180.336811374113,172.764516580598,273.271341378314,272.942345115713,163.765407069428,109.176938046285,156.88894113959,116.053403976123,6.8764659298383
"Non-dairy cattle",1993,4757.9619996,40,6.5,3.9,70.222381025,72.822381025,142.840139681781,136.079270542892,288.932010620002,289.742556529952,173.845533917971,115.897022611981,165.61712621816,124.125430311792,8.22840769981107
"Cattle",1994,8887.0319999,40,6.5,3.9,72.6265687410922,75.2265687410922,158.192107883381,151.11227106262,598.918316235241,599.352897718683,359.61173863121,239.741159087473,343.517431131268,255.835466587414,16.0943074999413
"Dairy cattle",1994,3839.184,40,6.5,3.9,75.7721263666666,78.3721263666666,176.427954190358,169.018575454567,289.099082176611,288.766878058157,173.260126834894,115.506751223263,165.983786158485,122.783091899672,7.27634067640918
"Non-dairy cattle",1994,5047.8479999,40,6.5,3.9,70.2341879666667,72.8341879666667,144.32267889709,137.493478000299,309.81923405863,310.586019660526,186.351611796316,124.23440786421,177.533644972783,133.052374687742,8.81796682353215
"Cattle",1995,9272.3260004,40,6.5,3.9,72.6877254169421,75.2877254169421,157.142154853484,150.122163319494,621.065156200952,621.187129608398,372.712277765039,248.474851843359,356.062149497648,265.12498011075,16.6501282673907
"Dairy cattle",1995,4089.818,40,6.5,3.9,75.781821,78.381821,176.420074026747,169.012488332324,307.979850702136,307.604747801352,184.562848680811,123.041899120541,176.813361412131,130.791386389222,7.74948726868075
"Non-dairy cattle",1995,5182.5080004,40,6.5,3.9,70.245994925,72.845994925,141.928829407335,135.214710932087,313.085305498816,313.582381807046,188.149429084227,125.432952722818,179.248788085517,134.333593721528,8.90064099870997
"Cattle",1996,9017.27699969,40,6.5,3.9,72.8115915144166,75.4115915144167,166.136777654755,158.730201285526,638.432564480074,638.678425609811,383.207055365887,255.471370243925,366.123226241111,272.5551993687,17.0838291247759
"Dairy cattle",1996,4165.098,40,6.5,3.9,75.7866582083333,78.3866582083333,183.745832521498,176.031410000707,326.70229589219,326.274982105526,195.764989263316,130.509992842211,187.545952013703,138.729030091824,8.21903724961317
"Non-dairy cattle",1996,4852.17899969,40,6.5,3.9,70.2578019,72.8578019,151.021210151567,143.878888128739,311.730268587884,312.403443504285,187.442066102571,124.961377401714,178.577274227408,133.826169276877,8.86479187516272
"Cattle",1997,9061.999999841,40,6.5,3.9,72.837432253662,75.4374322536621,166.553587426557,159.133328067848,643.235332799773,643.456365751166,386.073819450699,257.382546300466,368.873542253459,274.582823497707,17.2002771972408
"Dairy cattle",1997,4255.999999971,40,6.5,3.9,75.7625397916667,78.3625397916667,184.217884686088,176.479844861233,334.701895738797,334.25234503167,200.551407019002,133.700938012668,192.127280463167,142.125064568503,8.42412655583482
"Non-dairy cattle",1997,4805.99999987,40,6.5,3.9,70.24707485,72.84707485,150.910797343726,143.771951564697,308.533437060976,309.204020719496,185.522412431698,123.681608287798,176.746261790292,132.457758929204,8.77615064140593
"Cattle",1998,8776.00000034,40,6.5,3.9,72.9660835971051,75.5660835971051,166.493750281167,159.089868183161,622.711328467431,622.924773470531,373.754864082319,249.169909388213,357.13419848647,265.790574984061,16.6206655958485
"Dairy cattle",1998,4344.0000003,40,6.5,3.9,75.754334,78.354334,180.632511679268,173.043806761078,334.942725012752,334.523621571741,200.714172943044,133.809448628696,192.281800402779,142.241821168961,8.43237254026511
"Non-dairy cattle",1998,4432.00000004,40,6.5,3.9,70.2331955666667,72.8331955666667,152.6357224118,145.4129933668,287.768603454679,288.401151898791,173.040691139274,115.360460759516,164.852398083691,123.5487538151,8.18829305558344
"Cattle",1999,8960.113939381,40,6.5,3.9,72.888568065962,75.488568065962,163.601814750784,156.327685371603,624.568188735451,624.94630049993,374.967780299958,249.978520199972,358.295812748247,266.650487751683,16.6719675517112
"Dairy cattle",1999,4316.408939631,40,6.5,3.9,75.7602185833333,78.3602185833333,183.094923926728,175.403690323685,337.349760791305,336.930200157246,202.158120094347,134.772080062898,193.666102440052,143.264097717193,8.4920176542951
"Non-dairy cattle",1999,4643.70499975,40,6.5,3.9,70.2193162583333,72.8193162583333,145.482612365452,138.59618900996,287.218427944146,288.016100342684,172.809660205611,115.206440137074,164.629710308194,123.38639003449,8.17994989741618
"Cattle",2000,9192.165003194,40,6.5,3.9,72.9792783767369,75.5792783767369,168.495104003462,161.014459375639,659.807110519022,660.307378041518,396.184426824911,264.122951216607,378.595103255639,281.712274785879,17.589323569272
"Dairy cattle",2000,4598.135669824,40,6.5,3.9,75.7506426166667,78.3506426166667,186.458503693198,178.624449131489,365.937653096917,365.514851948897,219.308911169338,146.205940779559,210.094646644313,155.420205304584,9.21426452502556
"Non-dairy cattle",2000,4594.02933337,40,6.5,3.9,70.205436975,72.805436975,150.515647872282,143.388729070993,293.869457422105,294.792526092621,176.875515655573,117.917010437048,168.500456611326,126.292069481295,8.3750590442464
"Cattle",2001,9424.215996981,40,6.5,3.9,73.0718879352388,75.6718879352388,171.687137574058,164.082386881039,689.264168527445,689.80135593569,413.880813561414,275.920542374276,395.548278880995,294.253077054695,18.3325346804188
"Dairy cattle",2001,4879.862330501,40,6.5,3.9,75.732110225,78.332110225,190.200617177732,182.206320095511,396.114415689077,395.694983300301,237.41698998018,158.27799332012,227.438147753319,168.256835546982,9.9788422268615
"Non-dairy cattle",2001,4544.35366648,40,6.5,3.9,70.215262,72.815262,151.80681171147,144.620367534662,293.149752838368,294.10637263539,176.463823581234,117.642549054156,168.110131127676,125.996241507713,8.35369245355727
"Cattle",2002,9652.87,40,6.5,3.9,73.1655868560548,75.7655868560548,170.889624697796,163.334503648572,702.790955068647,703.255610802888,421.953366481732,281.302244321155,403.298584094945,299.957026707942,18.6547823867874
"Dairy cattle",2002,5161.589,40,6.5,3.9,75.7312599416667,78.3312599416667,188.345310186705,180.428856114396,414.980968095413,414.456813170242,248.674087902145,165.782725268097,238.221918990166,176.234894180076,10.4521689119794
"Non-dairy cattle",2002,4491.281,40,6.5,3.9,70.216996025,72.816996025,150.828739127062,143.688878792385,287.809986973234,288.798797632645,173.279278579587,115.519519053058,165.076665104779,123.722132527866,8.20261347480792
"Cattle",2003,9728.218955908,40,6.5,3.9,73.1141979642781,75.7141979642781,174.784793509651,167.057476195685,724.570845934829,724.899892009153,434.939935205492,289.959956803661,415.711037631728,309.188854377424,19.2288975737633
"Dairy cattle",2003,5101.602955908,40,6.5,3.9,75.740082075,78.340082075,196.101251441704,187.860284180964,427.118207172293,426.508875600912,255.905325360547,170.603550240365,245.151149175332,181.35772642558,10.7541761852155
"Non-dairy cattle",2003,4626.616,40,6.5,3.9,70.2187300583333,72.8187300583333,151.279902506021,144.118968502615,297.452638762536,298.391016408241,179.034609844945,119.356406563296,170.559888456397,127.831127951844,8.47472138854778
"Cattle",2004,9599.889569218,40,6.5,3.9,73.1910234504973,75.7910234504972,176.753736471532,168.938379391033,723.091324452256,723.395650120677,434.037390072406,289.358260048271,414.845958776977,308.5496913437,19.1914312954294
"Dairy cattle",2004,5152.491569218,40,6.5,3.9,75.755076125,78.355076125,192.899479752556,184.795539372677,424.393661397803,423.730181056546,254.238108633928,169.492072422619,243.557258289979,180.172922766568,10.680850343949
"Non-dairy cattle",2004,4447.398,40,6.5,3.9,70.2204640833333,72.8204640833333,158.04823583178,150.567214247468,298.697663054453,299.665469064131,179.799281438479,119.866187625652,171.288700486998,128.376768577133,8.51058095148039
"Cattle",2005,9510.804,40,6.5,3.9,73.2069317266018,75.8069317266018,177.376245068953,169.533731616387,718.759199698933,719.206727470949,431.524036482569,287.682690988379,412.444632361095,306.762095109854,19.0794041214746
"Dairy cattle",2005,5087.178,40,6.5,3.9,75.7878957416667,78.3878957416667,192.840917609486,184.744849107487,418.873347123789,418.231919951073,250.939151970644,167.292767980429,240.403936782018,177.827983169054,10.535215188625
"Non-dairy cattle",2005,4423.626,40,6.5,3.9,70.2388183833333,72.8388183833333,159.591843330333,152.040918648893,299.885852575144,300.974807519876,180.584884511926,120.38992300795,172.040695579076,128.9341119408,8.54418893284958
"Cattle",2006,9608.692,40,6.5,3.9,73.2364213921577,75.8364213921577,176.955260180783,169.132558965129,724.586908949454,724.88448096195,434.93068857717,289.95379238478,415.703609242076,309.180871719874,19.2270793350935
"Dairy cattle",2006,5169.557,40,6.5,3.9,75.7811998833333,78.3811998833333,190.937391813559,182.92014670955,421.497856163466,420.809336100871,252.485601660523,168.323734440348,241.884016845108,178.925319255763,10.6015848154148
"Non-dairy cattle",2006,4439.135,40,6.5,3.9,70.2729211916667,72.8729211916667,160.672487420518,153.076340639421,303.089052785988,304.075144861079,182.445086916647,121.630057944432,173.819592396968,130.25555246411,8.62549451967885
"Cattle",2007,9654.467,40,6.5,3.9,73.3104563887604,75.9104563887604,174.325918658949,166.63504838465,717.391547053906,717.51554971325,430.50932982795,287.0062198853,411.516219491558,305.999330221692,18.9931103363918
"Dairy cattle",2007,5260.85,40,6.5,3.9,75.8187833083333,78.4187833083333,189.072508538157,181.139636824735,424.704402090773,424.058094837948,254.434856902769,169.623237935179,243.759592186401,180.298502651547,10.6752647163681
"Non-dairy cattle",2007,4393.617,40,6.5,3.9,70.3070239833333,72.9070239833333,156.668576800059,149.267475358821,292.687144963133,293.457454875302,176.074472925181,117.382981950121,167.756627305158,125.700827570145,8.31784562002375
"Cattle",2008,9715.312,40,6.5,3.9,73.5642315970285,76.1642315970285,176.009681082983,168.280515881194,729.045899161131,729.011468750158,437.406881250095,291.604587500063,418.198903457172,310.812565292986,19.207977792923
"Dairy cattle",2008,5578.44,40,6.5,3.9,75.9544288666667,78.5544288666667,188.095924453199,180.225742574839,447.989509280251,447.335334922534,268.401200953521,178.934133969014,257.170940255341,190.164394667193,11.2302606981792
