"Animal","Year","Population_size_1000s","Red_in_perc","Ym_org_in_perc","Ym_upd_in_perc","DE_org_in_perc","DE_upd_in_perc","GE_org_in_MJ_per_head_per_day","GE_upd_in_MJ_per_head_per_day","Ch4_emission_org_in_kt_CRT","Ch4_emission_org_in_kt","Ch4_emission_upd_in_kt_Ym","CH4_Ym_in_kt_diff","CH4_emis_upd_in_kt_Ym_DE","CH4_Ym_De_in_kt_diff","CH4_Ym_and_Ym_DE_in_kt_diff"
"Cattle",2000,14538.6989997,30,6.60247899847169,4.62173529893018,74.5701435585448,76.5508872580863,164.342424503722,158.881479515006,1044.51711192,1044.54596842027,731.182177894189,313.363790526081,706.884157890225,337.661810530045,24.298020003964
"Dairy cattle",2000,4569.752,30,6.78234636,4.747642452,75.60115164,77.635855548,289.7087978,280.054419804181,588.10712447,588.927692053503,412.249384437452,176.678307616051,398.511412321568,190.416279731935,13.7379721158844
"Non-dairy cattle",2000,9968.9469997,30,6.52002804,4.564019628,74.09753083,76.053539242,106.8746463,103.33596540514,456.40998745,455.618276366767,318.932793456737,136.68548291003,308.372745568657,147.24553079811,10.5600478880796
"Cattle",2001,14603.7119996,30,6.59493696610215,4.6164558762715,74.5662454835152,76.5447265733458,166.565949865791,161.048644201021,1060.27253141,1060.40763935326,742.285347547285,318.12229180598,717.69854659251,342.709092760755,24.5868009547751
"Dairy cattle",2001,4548.587,30,6.74220749,4.719545243,75.6776299,77.700292147,295.5874975,285.808772341743,593.63981284,594.555465837223,416.188826086056,178.366639751167,402.420327152053,192.13513868517,13.768498934003
"Non-dairy cattle",2001,10055.1249996,30,6.52831693,4.569821851,74.06349403,76.021989109,108.2011126,104.611524125259,466.63271857,465.852173516041,326.096521461229,139.755652054812,315.278219440456,150.573954075584,10.8183020207721
"Cattle",2002,13988.4979996,30,6.58749137164592,4.61124396015214,74.6399356439958,76.6161830554895,166.914646468804,161.399266656988,1016.61603275,1016.76955466947,711.738688268626,305.03086640084,688.220977099781,328.548577569685,23.5177111688449
"Dairy cattle",2002,4427.4,30,6.73202985,4.712420895,75.7052078,77.724816755,296.3848571,286.599566125538,578.50088333,579.400012702491,405.580008891744,173.820003810747,392.189586589934,187.210426112557,13.39042230181
"Non-dairy cattle",2002,9561.0979996,30,6.52056081,4.564392567,74.14664649,76.102814733,106.9616567,103.423518903932,438.11514942,437.369541966975,306.158679376882,131.210862590092,296.031390509847,141.338151457127,10.127288867035
"Cattle",2003,13644.5980002,30,6.57567943503134,4.60297560452194,74.6870050359361,76.6597088664455,169.291072539024,163.723298869528,1002.54660737,1002.53440352082,701.774082464575,300.760321056246,678.695006745027,323.839396775794,23.0790757195477
"Dairy cattle",2003,4371.958,30,6.68812083,4.681684581,75.79320782,77.799644069,302.0002683,292.110144733541,578.47313032,579.182080161091,405.427456112764,173.754624048327,392.150224073329,187.031856087761,13.2772320394342
"Non-dairy cattle",2003,9272.6400002,30,6.52266443,4.565865101,74.16544137,76.122240699,106.72,103.190171533858,424.07347705,423.35232335973,296.346626351811,127.005697007919,286.544782671698,136.807540688032,9.80184368011345
"Cattle",2004,13197.0310004,30,6.57379359592646,4.60165551714852,74.707443916358,76.6795819951359,170.28397586801,164.692021846401,974.47364555,974.502693321225,682.151885324858,292.350807996368,659.752318555641,314.750374765585,22.399566769217
"Dairy cattle",2004,4285.122,30,6.67426205,4.671983435,75.8318662,77.834144815,303.4826172,293.571666243623,568.56254622,569.282668058836,398.497867641185,170.784800417651,385.483966354674,183.798701704161,13.0139012865106
"Non-dairy cattle",2004,8911.9090004,30,6.52548525,4.567839675,74.16678684,76.124432415,106.2379417,102.722695237038,405.91109933,405.22002526239,283.654017683673,121.566007578717,274.268352200967,130.951673061423,9.38566548270637
"Cattle",2005,13036.8089999,30,6.56571046885744,4.59599732820021,74.7639560744699,76.7336692151272,171.418616111016,165.80457285684,967.40312221,967.427925186748,677.199547630724,290.228377556024,655.022526856041,312.405398330707,22.1770207746824
"Dairy cattle",2005,4236.394,30,6.65715857,4.660010999,75.86783113,77.864978701,305.9877311,296.027001442851,565.26748671,566.000682843892,396.200477990725,169.800204853168,383.303079009688,182.697603834205,12.8973989810369
"Non-dairy cattle",2005,8800.4149999,30,6.52168866,4.565182062,74.2325664,76.189072998,106.6389675,103.117356954696,402.1356355,401.427242342856,280.999069639999,120.428172702857,271.719447846354,129.707794496502,9.27962179364545
"Cattle",2006,12750.2460003,30,6.5560677453156,4.58924742172092,74.7258279090678,76.6926482326625,172.092172844326,166.47005341428,946.84915555,946.888327583974,662.821829308781,284.066498275192,641.169573855801,305.718753728173,21.6522554529809
"Dairy cattle",2006,4081.794,30,6.61851345,4.632959415,75.87833198,77.863886015,309.0982971,299.094747802346,546.97405123,547.691305875925,383.383914113148,164.307391762778,370.97621105965,176.715094816275,12.4077030534976
"Non-dairy cattle",2006,8668.4520003,30,6.52666336,4.568664352,74.18313768,76.141136688,107.5788346,104.019839490697,399.87510432,399.197021708048,279.437915195634,119.759106512414,270.19336279615,129.003658911898,9.24455239948333
"Cattle",2007,12688.1889997,30,6.53988735614885,4.5779211493042,74.6988444912822,76.6608106981269,174.128341139435,168.46015644462,949.63244458,949.623064648512,664.736145253959,284.886919394554,643.099040450061,306.524024198451,21.6371048038972
"Dairy cattle",2007,4071.199,30,6.57530007,4.602710049,75.89565684,77.868246861,312.8411541,302.783762206226,548.60861124,549.274558148625,384.492190704038,164.782367444588,372.131321325676,177.14323682295,12.3608693783622
"Non-dairy cattle",2007,8616.9899997,30,6.5231562,4.56620934,74.13339632,76.09034318,108.5918295,104.997377739749,401.02383334,400.348506499887,280.243954549921,120.104551949966,270.967719124386,129.380787375501,9.27623542553494
"Cattle",2008,12971.4690002,30,6.54193606705626,4.57935524693938,74.7094631628788,76.6720439829957,172.064537850549,166.454554734357,960.25223856,960.34048500431,672.238339503017,288.102145501293,650.322063520259,310.018421484051,21.9162759827582
"Dairy cattle",2008,4217.711,30,6.59033392,4.613233744,75.79259941,77.769699586,306.8215346,296.914962698963,558.57957456,559.368198402889,391.557738882022,167.810459520867,378.915227010424,180.452971392465,12.6425118715979
"Non-dairy cattle",2008,8753.7580002,30,6.51861715,4.563032005,74.18758951,76.143174655,107.1363016,103.596488778657,401.672664,400.972286601421,280.680600620995,120.291685980427,271.406836509834,129.565450091587,9.27376411116029
"Cattle",2009,12947.0150001,30,6.52355873260344,4.56649111282241,74.6918814223225,76.6489490421036,173.442632012649,167.813062884587,961.56214285,961.734061455883,673.213843019118,288.520218436765,651.363420726149,310.370640729734,21.8504222929687
"Dairy cattle",2009,4205.493,30,6.54005136,4.578035952,75.82604093,77.788056338,310.5019635,300.557133716332,559.27264464,560.131659014422,392.092161310095,168.039497704327,379.534141515997,180.597517498424,12.5580197940978
"Non-dairy cattle",2009,8741.5220001,30,6.51562423,4.560936961,74.14624419,76.100931459,107.5042223,103.950698794212,402.28949821,401.602402441461,281.121681709023,120.480720732438,271.829279210152,129.773123231309,9.29240249887084
"Cattle",2010,12811.8549997,30,6.50217382420307,4.55152167694215,74.678022412364,76.6286745596249,175.646360312317,169.972011388245,958.89219742,959.044404924039,671.331083446828,287.713321477212,649.642835223212,309.401569700827,21.6882482236153
"Dairy cattle",2010,4183.111,30,6.49054974,4.543384818,75.83710722,77.784272142,315.0021394,304.989084035106,560.11701891,560.947311006894,392.663117704826,168.284193302068,380.181432517483,180.765878489411,12.481685187343
"Non-dairy cattle",2010,8628.7439997,30,6.50780904,4.555466328,74.11611208,76.068454792,108.0883597,104.517363319359,398.77517851,398.097093917146,278.667965742002,119.429128175144,269.46140270573,128.635691211416,9.20656303627237
"Cattle",2011,12530.5190002,30,6.48290008583919,4.53803006008743,74.7046124715586,76.6494824973103,178.039598011351,172.314255092419,946.74701985,946.759261848213,662.731483293749,284.027778554464,641.417951022825,305.341310825388,21.3135322709245
"Dairy cattle",2011,4190.103,30,6.45109531,4.515766717,75.83065975,77.765988343,318.1412808,308.086390596893,563.3478637,564.034771447785,394.82434001345,169.210431434336,382.345873282045,181.68889816574,12.4784667314047
"Non-dairy cattle",2011,8340.4160002,30,6.49887834,4.549214838,74.13890279,76.088566292,107.6545619,104.104320206669,383.39915615,382.724490400428,267.9071432803,114.817347120128,259.07207774078,123.652412659648,8.8350655395198
"Cattle",2012,12509.6040003,30,6.46828734156236,4.52780113909365,74.7040580563147,76.6445442587834,178.786166222931,173.053879684002,946.11765108,946.064912149715,662.245438504801,283.819473644915,641.009785750292,305.055126399423,21.2356527545086
"Dairy cattle",2012,4190.485,30,6.42073324,4.494513268,75.8059017,77.732121672,320.1503502,310.072760836948,564.35407694,564.976773664364,395.483741565055,169.493032099309,383.03483203,181.941941634364,12.448909535055
"Non-dairy cattle",2012,8319.1190003,30,6.49224117,4.544568819,74.14904024,76.096712591,107.5785669,104.035085005444,381.76357414,381.088138485352,266.761696939746,114.326441545606,257.974953720292,123.113184765059,8.78674321945368
"Cattle",2013,12685.9929998,30,6.45965815339999,4.52176070737999,74.6680642134899,76.6059616595099,179.086976762174,173.349277799435,959.39989272,959.384326250532,671.569028375372,287.81529787516,650.049885035482,309.334441215049,21.5191433398898
"Dairy cattle",2013,4267.611,30,6.40621542,4.484350794,75.75207647,77.673941096,319.7564744,309.702089889517,572.70714586,573.367941735228,401.357559214659,172.010382520568,388.737319908777,184.630621826451,12.6202393058823
"Non-dairy cattle",2013,8418.3819998,30,6.48675039,4.540725273,74.1185355,76.064560617,107.7760413,104.226641077749,386.69274686,386.016384515304,270.211469160713,115.804915354591,261.312565126705,124.703819388599,8.89890403400739
"Cattle",2014,12742.1939996,30,6.44417881882994,4.51092517318096,74.6411032432495,76.5743568888985,180.517341977128,174.753766796668,967.62508987,967.546182703241,677.282327892268,290.263854810972,655.6531030677,311.893079635541,21.6292248245684
"Dairy cattle",2014,4295.68,30,6.36767855,4.457374985,75.74680081,77.657104375,323.8369691,313.712272609462,580.38331944,580.988017133292,406.691611993305,174.296405139988,393.976482068135,187.011535065158,12.7151299251699
"Non-dairy cattle",2014,8446.5139996,30,6.48308489,4.538159423,74.07877387,76.023699337,107.628662,104.083041065535,387.24177043,386.558165569948,270.590715898964,115.967449670984,261.676620999565,124.881544570383,8.91409489939838
"Cattle",2015,12635.4560004,30,6.44620028376051,4.51234019863236,74.6305141081909,76.564374193319,181.848411718602,176.042940488423,966.3970801,966.335644028877,676.434950820214,289.900693208663,654.834276234954,311.501367793922,21.6006745852592
"Dairy cattle",2015,4284.639,30,6.36199722,4.453398054,75.75306216,77.661661326,325.4080832,315.244336357724,581.18053507,581.786640037377,407.250648026164,174.535992011213,394.530642895416,187.255997141961,12.7200051307477
"Non-dairy cattle",2015,8350.8170004,30,6.48940321,4.542582247,74.05455691,76.001377873,108.1907843,104.621458067304,385.21654503,384.5490039915,269.18430279405,115.36470119745,260.303633339538,124.245370651962,8.88066945451158
"Cattle",2016,12466.5869997,30,6.43668098260619,4.50567668782434,74.6529428274615,76.5839471222433,182.864408428373,177.043256743741,956.63380721,956.63833071663,669.646831501641,286.991499214989,648.323235459945,308.315095256685,21.3235960416957
"Dairy cattle",2016,4217.7,30,6.3419739,4.43938173,75.80310835,77.70570052,328.9860418,318.752310409029,576.50757268,577.172066018293,404.020446212805,173.151619805488,391.452628136452,185.719437881841,12.5678180763533
"Non-dairy cattle",2016,8248.8869997,30,6.48510522,4.539573654,74.06485705,76.010388616,108.1516365,104.586660397371,380.12623453,379.466264698337,265.626385288836,113.839879409501,256.870607323493,122.595657374843,8.75577796534242
"Cattle",2017,12281.1940003,30,6.43569837648834,4.50498886354184,74.6524229084626,76.5831324214091,183.992412515115,178.135239257048,948.16368678,948.114399824904,663.680079877433,284.434319947471,642.546168832108,305.568230992797,21.1339110453254
"Dairy cattle",2017,4199.01,30,6.3418618,4.43930326,75.78354061,77.68609915,329.1426178,318.90006084769,574.2819587,574.877746452975,402.414422517083,172.463323935892,389.891727435503,184.986019017472,12.5226950815793
"Non-dairy cattle",2017,8082.1840003,30,6.48445014,4.539115098,74.06476312,76.010098162,108.5812163,105.002421013194,373.88172808,373.236653371929,261.26565736035,111.970996011579,252.654441396604,120.582211975325,8.61121596374596
"Cattle",2018,11949.0949996,30,6.42188509818323,4.49531956872826,74.6764824157302,76.6030479451852,187.000140560117,181.077617778593,933.75304171,933.678168515586,653.57471796091,280.103450554676,632.865643987332,300.812524528254,20.7090739735779
"Dairy cattle",2018,4100.863,30,6.29930861,4.409516027,75.87120291,77.760995493,336.2113189,325.83530139876,569.09748058,569.650092622411,398.755064835688,170.895027786723,386.448847588214,183.201245034197,12.3062172474739
"Non-dairy cattle",2018,7848.2319996,30,6.48593384,4.540153688,74.05221633,75.997996482,109.0342241,105.438744112026,364.65556113,364.028075893175,254.819653125222,109.208422767952,246.416796399118,117.611279494056,8.40285672610403
"Cattle",2019,11639.5320002,30,6.40774015572957,4.4854181090107,74.7076533490263,76.6299753957452,190.554931581132,184.550332689173,923.00345774,923.079102023075,646.155371416153,276.923730606923,625.781577794607,297.297524228468,20.3737936215456
"Dairy cattle",2019,4011.674,30,6.26008881,4.382062167,75.96102055,77.839047193,343.6576804,333.13506164555,565.3685445,566.056626010264,396.239638207185,169.816987803079,384.106987357064,181.9496386532,12.1326508501205
"Non-dairy cattle",2019,7627.8580002,30,6.48539355,4.539775485,74.04847739,75.994095455,110.0345133,106.406049728516,357.63491324,357.022476012811,249.915733208968,107.106742803843,241.674590437543,115.347885575268,8.24114277142505
"Cattle",2020,11301.8599999,30,6.39681190877066,4.47776833613946,74.7303587511115,76.6494023237427,193.744329767434,187.665477916732,908.06786401,908.232092823972,635.76246497678,272.469627847192,615.799104885536,292.432987938436,19.963360091244
"Dairy cattle",2020,3921.41,30,6.22641088,4.358487616,76.04631122,77.914234484,349.6069577,338.976422106377,559.11152969,559.870766175122,391.909536322585,167.961229852537,379.992701764239,179.878064410883,11.9168345583461
"Non-dairy cattle",2020,7380.4499999,30,6.48735006,4.541145042,74.03116166,75.977366678,110.9307794,107.270346229266,348.95633432,348.36132664885,243.852928654195,104.508397994655,235.806403121297,112.554923527553,8.04652553289785
"Cattle",2021,11039.6639999,30,6.3942451731765,4.47597162122355,74.7312539866064,76.6495275385594,194.689385013917,188.584771522629,890.8119418,890.980946386254,623.686662470378,267.294283915876,604.114465179488,286.866481206766,19.5721972908899
"Dairy cattle",2021,3832.716,30,6.22102716,4.354719012,76.05996401,77.926272158,350.8188432,340.163350318131,547.87954248,548.629738764535,384.040817135175,164.588921629361,372.376266405789,176.253472358746,11.6645507293858
"Non-dairy cattle",2021,7206.9479999,30,6.48636398,4.540454786,74.02463474,75.970543934,111.6584165,107.973999221394,342.93239932,342.351207621719,239.645845335203,102.705362286516,231.738198773699,110.61300884802,7.90764656150409
"Cattle",2022,10996.961,30,6.40146955896084,4.48102869127259,74.7075198220474,76.6279606897356,193.391569408422,187.312800664667,883.03056537,883.250013450188,618.275009415131,264.975004035056,598.826479009572,284.423534440615,19.448530405559
"Dairy cattle",2022,3809.717,30,6.23749378,4.366245646,76.02396197,77.895210104,347.8038206,337.205075289844,541.29133189,542.081873868262,379.457311707784,162.624562160479,367.893978688815,174.187895179447,11.5633330189686
"Non-dairy cattle",2022,7187.244,30,6.48838762,4.541871334,74.00971799,75.956234276,111.5428137,107.859932943993,341.73923348,341.168139581925,238.817697707348,102.350441874578,230.932500320757,110.235639261168,7.88519738659048
"Cattle",2023,10836.1959995,30,6.38718533185704,4.47102973229993,74.7152446753725,76.6314002749296,196.862847257799,190.71985971389,880.6499035,880.72335222791,616.506346559537,264.217005668373,597.245687063071,283.477665164839,19.260659496466
"Dairy cattle",2023,3712.815,30,6.17217295,4.320521065,76.19530917,78.046961055,359.4240599,348.620020366804,539.59271606,540.226940492506,378.158858344754,162.068082147752,366.791663681932,173.435276810574,11.3671946628222
"Non-dairy cattle",2023,7123.3809995,30,6.49925307,4.549477149,73.94381245,75.893588371,112.1334598,108.419883759255,341.05718744,340.496411735404,238.347488214783,102.148923520621,230.454023381139,110.042388354265,7.89346483364378
"Cattle",2024,10461.2850002,30,6.38090990480371,4.4666369333626,74.7202940466204,76.6345670180616,199.57196187945,193.369229253594,859.11922667,859.24399226801,601.470794587607,257.773197680403,582.749132935632,276.494859332378,18.721661651975
"Dairy cattle",2024,3589.431,30,6.13742843,4.296199901,76.29516577,78.136394299,365.9821575,355.063142377304,528.14545661,528.809999500509,370.166999650356,158.642999850153,359.123130477294,169.686869023215,11.0438691730624
"Non-dairy cattle",2024,6871.8540002,30,6.50808955,4.555662685,73.89767858,75.850105445,112.6495804,108.910341701463,330.97377006,330.433992767502,231.303794937251,99.1301978302505,223.626002458339,106.807990309163,7.67779247891252
"Cattle",1990,19487.996,40,6.54400468665839,3.92640281199503,74.8492987133498,77.4669005880131,147.929176879203,141.446117555697,1266.51419577,1266.65328946283,759.991973677696,506.661315785131,726.614196179475,540.039093283351,33.3777774982203
"Dairy cattle",1990,6354.555,40,7.02373953,4.214243718,75.52314884,78.332644652,246.6989066,235.48947289383,721.02925979,722.184995601457,433.310997360874,288.873998240583,413.622337342017,308.56265825944,19.6886600188573
"Non-dairy cattle",1990,13133.441,40,6.31188719,3.787132314,74.52325943,77.048014306,100.1398976,95.9436727751778,545.48493598,544.46829386137,326.680976316822,217.787317544548,312.991858837459,231.476435023911,13.689117479363
"Cattle",1991,17133.7939999,40,6.54380794670198,3.92628476802119,74.8280745478043,77.4455977264851,149.821792950922,143.260402567997,1126.86379634,1126.93794628422,676.162767770535,450.77517851369,646.497160007255,480.440786276969,29.6656077632794
"Dairy cattle",1991,5632.212,40,6.99093935,4.19456361,75.53366136,78.3300371,252.1493283,240.745462905561,650.25241298,651.178479535956,390.707087721573,260.471391814382,373.036721248382,278.141758287573,17.6703664731909
"Non-dairy cattle",1991,11501.5819999,40,6.32485208,3.794911248,74.4825556,77.012496432,99.71300161,95.5229237882318,476.61138336,475.759466748268,285.455680048961,190.303786699307,273.460438758873,202.299027989396,11.9952412900884
"Cattle",1992,16207.34,40,6.57131694949561,3.94279016969736,74.804216193761,77.4327429735592,154.129600685425,147.366574406504,1098.0631213,1098.09868087108,658.859208522646,439.239472348431,629.910799959152,468.187880911925,28.9484085634944
"Dairy cattle",1992,5365.182,40,6.96225412,4.177352472,75.49665303,78.281554678,258.3893476,246.739995646427,632.17266122,633.047985208681,379.828791125208,253.219194083473,362.704403796488,270.343581412193,17.1243873287205
"Non-dairy cattle",1992,10842.158,40,6.37786385,3.82671831,74.46156765,77.01271319,102.5372408,98.1921857917231,465.89046008,465.050695662396,279.030417397438,186.020278264959,267.206396162664,197.844299499732,11.8240212347739
"Cattle",1993,15896.62,40,6.57750882690442,3.94650529614265,74.7566232354827,77.3876267662445,157.442194290609,150.531137259714,1099.63513565,1099.68111700742,659.808670204451,439.872446802967,630.81462718715,468.866489820268,28.9940430173009
"Dairy cattle",1993,5301,40,6.9358014,4.16148084,75.46752033,78.24184089,264.193019,252.31791805826,636.21399468,637.093958524813,382.256375114888,254.837583409925,365.074494014112,272.019464510701,17.1818811007756
"Non-dairy cattle",1993,10595.62,40,6.39825467,3.838952802,74.40096066,76.960262528,104.0346427,99.6071021383062,463.42114097,462.587158482605,277.552295089563,185.034863393042,265.740133173038,196.847025309567,11.8121619165253
"Cattle",1994,15962.2369997,40,6.58949881331677,3.95369928799006,74.7145277363812,77.3503272617079,157.806879364729,150.869617535519,1107.49213264,1107.61754541003,664.570527246019,443.047018164012,635.329601616056,472.287943793975,29.2409256299627
"Dairy cattle",1994,5273.295,40,6.92418002,4.154508012,75.44053367,78.210205678,267.3666358,255.361388495435,639.33764963,640.302688221805,384.181612933083,256.121075288722,366.931161098179,273.371527123626,17.2504518349043
"Non-dairy cattle",1994,10688.9419997,40,6.4243868,3.85463208,74.35635913,76.92611385,103.7565425,99.3195264825849,468.15448301,467.314857188226,280.388914312936,186.92594287529,268.398440517877,198.916416670349,11.9904737950584
"Cattle",1995,15889.9159999,40,6.6022708173921,3.96136249043526,74.6702422948424,77.3111506217992,158.687054566917,151.700545355034,1109.55369212,1109.58802927339,665.752817564035,443.835211709357,636.420463077306,473.167566196086,29.3323544867292
"Dairy cattle",1995,5229.396,40,6.91252963,4.147517778,75.41385518,78.178867032,270.1819004,258.063018306621,639.70601665,640.578685771171,384.347211462703,256.231474308469,367.107498026164,273.471187745007,17.2397134365385
"Non-dairy cattle",1995,10660.5199999,40,6.45007691,3.870046146,74.30547151,76.885502274,103.9945348,99.5256523283938,469.84767547,469.009343502221,281.405606101333,187.603737400888,269.312965051142,199.696378451079,12.0926410501907
"Cattle",1996,15759.6341425,40,6.59667586108811,3.95800551665286,74.6636807422734,77.3023510867087,160.245822438812,153.202818176278,1109.4222174,1109.47928243334,665.687569460004,443.791712973336,636.412233657088,473.067048776252,29.2753358029163
"Dairy cattle",1996,5194.739,40,6.88725115,4.13235069,75.44189191,78.19679237,274.1224545,261.87654263376,642.37585858,643.253206817739,385.951924090643,257.301282727095,368.710238232983,274.542968584756,17.2416858576606
"Non-dairy cattle",1996,10564.8951425,40,6.45380054,3.872280324,74.28103578,76.862555996,104.2528974,99.7681529855592,467.04635882,466.226075615601,279.735645369361,186.49043024624,267.701995424105,198.524080191496,12.0336499452556
"Cattle",1997,15227.6628566,40,6.60569913155173,3.96341947893104,74.6345663498519,77.2768460024726,160.931606526644,153.853978467087,1076.99672865,1076.9784426674,646.187065600441,430.791377066961,617.755003713309,459.223438954093,28.432061887132
"Dairy cattle",1997,5026.373,40,6.87452748,4.124716488,75.449792,78.199602992,276.0653111,263.756233082779,624.90317382,625.65814236777,375.394885420662,250.263256947108,358.656944266458,267.001198101312,16.7379411542036
"Non-dairy cattle",1997,10201.2898566,40,6.4732422,3.88394532,74.23288889,76.82218577,104.2030014,99.7030100106767,452.09355483,451.320300299632,270.792180179779,180.528120119853,259.098059446851,192.222240852781,11.6941207329284
"Cattle",1998,14942.7925717,40,6.59929247678891,3.95957548607334,74.6305040009361,77.2702209916517,163.52553074088,156.364315436678,1069.73824763,1069.8311062072,641.898663724319,427.932442482879,613.782747073861,456.048359133337,28.1159166504576
"Dairy cattle",1998,4832.973,40,6.81237615,4.08742569,75.55138682,78.27633728,285.527957,272.932495305209,615.74162898,616.57984239771,369.947905438626,246.631936959084,353.62843633662,262.95140606109,16.3194691020057
"Non-dairy cattle",1998,10109.8195717,40,6.49742838,3.898457028,74.19027836,76.789249712,105.2025876,100.639199674892,453.99661865,453.251263809488,271.950758285693,181.300505523795,260.154310737241,193.096953072247,11.7964475484519
"Cattle",1999,14896.242286,40,6.60225831171601,3.96135498702961,74.6002139346453,77.2411172593317,162.995578152573,155.852425015412,1063.29276016,1063.25711283021,637.954267698127,425.302845132084,609.991510569663,453.265602260548,27.9627571284636
"Dairy cattle",1999,4765.136,40,6.81242453,4.087454718,75.54269781,78.267667622,285.6458901,273.042906689644,607.40268254,608.180763983734,364.90845839024,243.272305593494,348.808330900989,259.372433082745,16.1001274892511
"Non-dairy cattle",1999,10131.106286,40,6.50340725,3.90204435,74.15691942,76.75828232,105.3073652,100.732227149665,455.89007762,455.076348846477,273.045809307886,182.030539538591,261.183179668674,193.893169177803,11.8626296392126
"Cattle",2000,14538.6989997,40,6.60247899847169,3.96148739908301,74.5701435585448,77.2111351579334,164.342424503722,157.150870306872,1044.51711192,1044.54596842027,626.727581052162,417.818387368108,599.300556808408,445.245411611862,27.4270242437539
"Dairy cattle",2000,4569.752,40,6.78234636,4.069407816,75.60115164,78.314090184,289.7087978,276.99536790862,588.10712447,588.927692053503,353.356615232102,235.571076821401,337.850097692687,251.077594360816,15.5065175394151
"Non-dairy cattle",2000,9968.9469997,40,6.52002804,3.912016824,74.09753083,76.705542046,106.8746463,102.214312551969,456.40998745,455.618276366767,273.37096582006,182.247310546707,261.450459115721,194.167817251046,11.9205067043387
"Cattle",2001,14603.7119996,40,6.59493696610215,3.95696217966129,74.5662454835152,77.204220269956,166.565949865791,159.299890720002,1060.27253141,1060.40763935326,636.244583611959,424.163055741306,608.490479450448,451.917159902816,27.7541041615101
"Dairy cattle",2001,4548.587,40,6.74220749,4.045324494,75.6776299,78.374512896,295.5874975,282.709170738991,593.63981284,594.555465837223,356.733279502334,237.822186334889,341.190918005947,253.364547831277,15.5423614963871
"Non-dairy cattle",2001,10055.1249996,40,6.52831693,3.916990158,74.06349403,76.674820802,108.2011126,103.473847105818,466.63271857,465.852173516041,279.511304109625,186.340869406416,267.299561444502,198.552612071539,12.2117426651229
"Cattle",2002,13988.4979996,40,6.58749137164592,3.95249482298755,74.6399356439958,77.2749321926541,166.914646468804,159.650908958965,1016.61603275,1016.76955466947,610.061732801679,406.707821867786,583.513657786568,433.255896882898,26.5480750151115
"Dairy cattle",2002,4427.4,40,6.73202985,4.03921791,75.7052078,78.39801974,296.3848571,283.497565888441,578.50088333,579.400012702491,347.640007621495,231.760005080996,332.524059867472,246.875952835019,15.1159477540222
"Non-dairy cattle",2002,9561.0979996,40,6.52056081,3.912336486,74.14664649,76.754870814,106.9616567,102.301984294403,438.11514942,437.369541966975,262.421725180185,174.94781678679,250.989597919095,186.379944047879,11.4321272610894
"Cattle",2003,13644.5980002,40,6.57567943503134,3.9454076610188,74.6870050359361,77.3172768099487,169.291072539024,161.957917783049,1002.54660737,1002.53440352082,601.520642112493,401.013761408328,575.466234475947,427.068169044874,26.0544076365454
"Dairy cattle",2003,4371.958,40,6.68812083,4.012872498,75.79320782,78.468456152,302.0002683,288.973630329591,578.47313032,579.182080161091,347.509248096654,231.672832064436,332.519601922475,246.662478238616,14.9896461741793
"Non-dairy cattle",2003,9272.6400002,40,6.52266443,3.913598658,74.16544137,76.774507142,106.72,102.07126623812,424.07347705,423.35232335973,254.011394015838,169.340929343892,242.946632553472,180.405690806258,11.0647614623662
"Cattle",2004,13197.0310004,40,6.57379359592646,3.94427615755588,74.707443916358,77.3369613547286,170.28397586801,162.918840689017,974.47364555,974.502693321225,584.701615992735,389.80107732849,559.413858174612,415.088835146614,25.2877578181236
"Dairy cattle",2004,4285.122,40,6.67426205,4.00455723,75.8318662,78.50157102,303.4826172,290.428107246994,568.56254622,569.282668058836,341.569600835301,227.713067223534,326.876753531924,242.405914526911,14.692847303377
"Non-dairy cattle",2004,8911.9090004,40,6.52548525,3.91529115,74.16678684,76.77698094,106.2379417,101.608434208551,405.91109933,405.22002526239,243.132015157434,162.088010104956,232.537104642687,172.682920619703,10.5949105147466
"Cattle",2005,13036.8089999,40,6.56571046885744,3.93942628131446,74.7639560744699,77.3902402620129,171.418616111016,164.024147620386,967.40312221,967.427925186748,580.456755112049,386.971170074699,555.419426665301,412.008498521447,25.0373284467479
"Dairy cattle",2005,4236.394,40,6.65715857,3.994295142,75.86783113,78.530694558,305.9877311,292.867146973056,565.26748671,566.000682843892,339.600409706335,226.400273137557,325.038532571332,240.96215027256,14.5618771350032
"Non-dairy cattle",2005,8800.4149999,40,6.52168866,3.913013196,74.2325664,76.841241864,106.6389675,102.000969235519,402.1356355,401.427242342856,240.856345405713,160.570896937142,230.380894093969,171.046348248887,10.4754513117446
"Cattle",2006,12750.2460003,40,6.5560677453156,3.93364064718936,74.7258279090678,77.3482550071941,172.092172844326,164.686849298298,946.84915555,946.888327583974,568.132996550384,378.75533103359,543.687396134279,403.200931449695,24.4456004161051
"Dairy cattle",2006,4081.794,40,6.61851345,3.97110807,75.87833198,78.52573736,309.0982971,295.92038846927,546.97405123,547.691305875925,328.614783525555,219.07652235037,314.604820893487,233.086484982439,14.0099626320684
"Non-dairy cattle",2006,8668.4520003,40,6.52666336,3.915998016,74.18313768,76.793803024,107.5788346,102.891701471639,399.87510432,399.197021708048,239.518213024829,159.678808683219,229.082575240792,170.114446467256,10.4356377840367
